"V4","V5","V6","V7","V8","V9","V10","V11"
-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333,-4.1033333333
-4.3126666667,-4.3126666667,-4.3126666667,-4.3126666667,-4.3126666667,-4.3126666667,-4.3126666667,-4.3126666667
-4.4893333333,-4.4893333333,-4.4893333333,-4.4893333333,-4.4893333333,-4.4893333333,-4.4893333333,-4.4893333333
-4.7086666667,-4.7086666667,-4.7086666667,-4.7086666667,-4.7086666667,-4.7086666667,-4.7086666667,-4.7086666667
-4.9013333333,-4.9013333333,-4.9013333333,-4.9013333333,-4.9013333333,-4.9013333333,-4.9013333333,-4.9013333333
-5.0413333333,-5.0413333333,-5.0413333333,-5.0413333333,-5.0413333333,-5.0413333333,-5.0413333333,-5.0413333333
-5.11799999999999,-5.11799999999999,-5.11799999999999,-5.11799999999999,-5.11799999999999,-5.11799999999999,-5.11799999999999,-5.11799999999999
-5.246,-5.246,-5.246,-5.246,-5.246,-5.246,-5.246,-5.246
-5.444,-5.444,-5.444,-5.444,-5.444,-5.444,-5.444,-5.444
-5.6486666667,-5.6486666667,-5.6486666667,-5.6486666667,-5.6486666667,-5.6486666667,-5.6486666667,-5.6486666667
-5.798,-5.798,-5.798,-5.798,-5.798,-5.798,-5.798,-5.798
-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95,-5.95
-6.15533333330001,-6.15533333330001,-6.15533333330001,-6.15533333330001,-6.15533333330001,-6.15533333330001,-6.15533333330001,-6.15533333330001
-6.3053333333,-6.3053333333,-6.3053333333,-6.3053333333,-6.3053333333,-6.3053333333,-6.3053333333,-6.3053333333
-6.38666666669999,-6.38666666669999,-6.38666666669999,-6.38666666669999,-6.38666666669999,-6.38666666669999,-6.38666666669999,-6.38666666669999
-6.4746666667,-6.4746666667,-6.4746666667,-6.4746666667,-6.4746666667,-6.4746666667,-6.4746666667,-6.4746666667
-6.4633333333,-6.4633333333,-6.4633333333,-6.4633333333,-6.4633333333,-6.4633333333,-6.4633333333,-6.4633333333
-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333
-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333,-6.4213333333
-6.3486666667,-6.3486666667,-6.3486666667,-6.3486666667,-6.3486666667,-6.3486666667,-6.3486666667,-6.3486666667
-6.1086666667,-6.1086666667,-6.1086666667,-6.1086666667,-6.1086666667,-6.1086666667,-6.1086666667,-6.1086666667
-5.9506666667,-5.9506666667,-5.9506666667,-5.9506666667,-5.9506666667,-5.9506666667,-5.9506666667,-5.9506666667
-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333
-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333,-5.8433333333
-5.5606666667,-5.5606666667,-5.5606666667,-5.5606666667,-5.5606666667,-5.5606666667,-5.5606666667,-5.5606666667
-5.3106666667,-5.3106666667,-5.3106666667,-5.3106666667,-5.3106666667,-5.3106666667,-5.3106666667,-5.3106666667
-5.044,-5.044,-5.044,-5.044,-5.044,-5.044,-5.044,-5.044
-4.782,-4.782,-4.782,-4.782,-4.782,-4.782,-4.782,-4.782
-4.6213333333,-4.6213333333,-4.6213333333,-4.6213333333,-4.6213333333,-4.6213333333,-4.6213333333,-4.6213333333
-4.45399999999999,-4.45399999999999,-4.45399999999999,-4.45399999999999,-4.45399999999999,-4.45399999999999,-4.45399999999999,-4.45399999999999
-4.2873333333,-4.2873333333,-4.2873333333,-4.2873333333,-4.2873333333,-4.2873333333,-4.2873333333,-4.2873333333
-4.1766666667,-4.1766666667,-4.1766666667,-4.1766666667,-4.1766666667,-4.1766666667,-4.1766666667,-4.1766666667
-4.0786666667,-4.0786666667,-4.0786666667,-4.0786666667,-4.0786666667,-4.0786666667,-4.0786666667,-4.0786666667
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.154,-4.154,-4.154,-4.154,-4.154,-4.154,-4.154,-4.154
-4.21666666669999,-4.21666666669999,-4.21666666669999,-4.21666666669999,-4.21666666669999,-4.21666666669999,-4.21666666669999,-4.21666666669999
-4.3406666667,-4.3406666667,-4.3406666667,-4.3406666667,-4.3406666667,-4.3406666667,-4.3406666667,-4.3406666667
-4.4006666667,-4.4006666667,-4.4006666667,-4.4006666667,-4.4006666667,-4.4006666667,-4.4006666667,-4.4006666667
-4.468,-4.468,-4.468,-4.468,-4.468,-4.468,-4.468,-4.468
-4.5313333333,-4.5313333333,-4.5313333333,-4.5313333333,-4.5313333333,-4.5313333333,-4.5313333333,-4.5313333333
-4.658,-4.658,-4.658,-4.658,-4.658,-4.658,-4.658,-4.658
-4.7566666667,-4.7566666667,-4.7566666667,-4.7566666667,-4.7566666667,-4.7566666667,-4.7566666667,-4.7566666667
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.86799999999999,-4.86799999999999,-4.86799999999999,-4.86799999999999,-4.86799999999999,-4.86799999999999,-4.86799999999999,-4.86799999999999
-4.92933333329999,-4.92933333329999,-4.92933333329999,-4.92933333329999,-4.92933333329999,-4.92933333329999,-4.92933333329999,-4.92933333329999
-4.95466666670001,-4.95466666670001,-4.95466666670001,-4.95466666670001,-4.95466666670001,-4.95466666670001,-4.95466666670001,-4.95466666670001
-4.916,-4.916,-4.916,-4.916,-4.916,-4.916,-4.916,-4.916
-4.93533333329999,-4.93533333329999,-4.93533333329999,-4.93533333329999,-4.93533333329999,-4.93533333329999,-4.93533333329999,-4.93533333329999
-4.85733333330001,-4.85733333330001,-4.85733333330001,-4.85733333330001,-4.85733333330001,-4.85733333330001,-4.85733333330001,-4.85733333330001
-4.746,-4.746,-4.746,-4.746,-4.746,-4.746,-4.746,-4.746
-4.7133333333,-4.7133333333,-4.7133333333,-4.7133333333,-4.7133333333,-4.7133333333,-4.7133333333,-4.7133333333
-4.654,-4.654,-4.654,-4.654,-4.654,-4.654,-4.654,-4.654
-4.5953333333,-4.5953333333,-4.5953333333,-4.5953333333,-4.5953333333,-4.5953333333,-4.5953333333,-4.5953333333
-4.526,-4.526,-4.526,-4.526,-4.526,-4.526,-4.526,-4.526
-4.526,-4.526,-4.526,-4.526,-4.526,-4.526,-4.526,-4.526
-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001
-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001,-4.51600000000001
-4.4733333333,-4.4733333333,-4.4733333333,-4.4733333333,-4.4733333333,-4.4733333333,-4.4733333333,-4.4733333333
-4.4993333333,-4.4993333333,-4.4993333333,-4.4993333333,-4.4993333333,-4.4993333333,-4.4993333333,-4.4993333333
-4.4626666667,-4.4626666667,-4.4626666667,-4.4626666667,-4.4626666667,-4.4626666667,-4.4626666667,-4.4626666667
-4.4613333333,-4.4613333333,-4.4613333333,-4.4613333333,-4.4613333333,-4.4613333333,-4.4613333333,-4.4613333333
-4.498,-4.498,-4.498,-4.498,-4.498,-4.498,-4.498,-4.498
-4.474,-4.474,-4.474,-4.474,-4.474,-4.474,-4.474,-4.474
-4.4946666667,-4.4946666667,-4.4946666667,-4.4946666667,-4.4946666667,-4.4946666667,-4.4946666667,-4.4946666667
-4.556,-4.556,-4.556,-4.556,-4.556,-4.556,-4.556,-4.556
-4.624,-4.624,-4.624,-4.624,-4.624,-4.624,-4.624,-4.624
-4.69199999999999,-4.69199999999999,-4.69199999999999,-4.69199999999999,-4.69199999999999,-4.69199999999999,-4.69199999999999,-4.69199999999999
-4.736,-4.736,-4.736,-4.736,-4.736,-4.736,-4.736,-4.736
-4.806,-4.806,-4.806,-4.806,-4.806,-4.806,-4.806,-4.806
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.8513333333,-4.8513333333,-4.8513333333,-4.8513333333,-4.8513333333,-4.8513333333,-4.8513333333,-4.8513333333
-4.78933333329999,-4.78933333329999,-4.78933333329999,-4.78933333329999,-4.78933333329999,-4.78933333329999,-4.78933333329999,-4.78933333329999
-4.7506666667,-4.7506666667,-4.7506666667,-4.7506666667,-4.7506666667,-4.7506666667,-4.7506666667,-4.7506666667
-4.548,-4.548,-4.548,-4.548,-4.548,-4.548,-4.548,-4.548
-4.366,-4.366,-4.366,-4.366,-4.366,-4.366,-4.366,-4.366
-4.19266666670001,-4.19266666670001,-4.19266666670001,-4.19266666670001,-4.19266666670001,-4.19266666670001,-4.19266666670001,-4.19266666670001
-4.098,-4.098,-4.098,-4.098,-4.098,-4.098,-4.098,-4.098
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-3.8966666667,-3.8966666667,-3.8966666667,-3.8966666667,-3.8966666667,-3.8966666667,-3.8966666667,-3.8966666667
-3.7553333333,-3.7553333333,-3.7553333333,-3.7553333333,-3.7553333333,-3.7553333333,-3.7553333333,-3.7553333333
-3.5613333333,-3.5613333333,-3.5613333333,-3.5613333333,-3.5613333333,-3.5613333333,-3.5613333333,-3.5613333333
-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667,-3.3846666667
-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667
-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667,-3.2566666667
-3.164,-3.164,-3.164,-3.164,-3.164,-3.164,-3.164,-3.164
-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333
-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333,-3.1273333333
-3.0178571429,-3.0178571429,-3.0178571429,-3.0178571429,-3.0178571429,-3.0178571429,-3.0178571429,-3.0178571429
-3.2028571429,-3.2028571429,-3.2028571429,-3.2028571429,-3.2028571429,-3.2028571429,-3.2028571429,-3.2028571429
-3.345,-3.345,-3.345,-3.345,-3.345,-3.345,-3.345,-3.345
-3.5478571429,-3.5478571429,-3.5478571429,-3.5478571429,-3.5478571429,-3.5478571429,-3.5478571429,-3.5478571429
-3.6657142857,-3.6657142857,-3.6657142857,-3.6657142857,-3.6657142857,-3.6657142857,-3.6657142857,-3.6657142857
-3.7778571429,-3.7778571429,-3.7778571429,-3.7778571429,-3.7778571429,-3.7778571429,-3.7778571429,-3.7778571429
-4.0264285714,-4.0264285714,-4.0264285714,-4.0264285714,-4.0264285714,-4.0264285714,-4.0264285714,-4.0264285714
-4.2628571429,-4.2628571429,-4.2628571429,-4.2628571429,-4.2628571429,-4.2628571429,-4.2628571429,-4.2628571429
-4.49285714289999,-4.49285714289999,-4.49285714289999,-4.49285714289999,-4.49285714289999,-4.49285714289999,-4.49285714289999,-4.49285714289999
-4.6892857143,-4.6892857143,-4.6892857143,-4.6892857143,-4.6892857143,-4.6892857143,-4.6892857143,-4.6892857143
-4.8114285714,-4.8114285714,-4.8114285714,-4.8114285714,-4.8114285714,-4.8114285714,-4.8114285714,-4.8114285714
-4.92857142859999,-4.92857142859999,-4.92857142859999,-4.92857142859999,-4.92857142859999,-4.92857142859999,-4.92857142859999,-4.92857142859999
-5.0435714286,-5.0435714286,-5.0435714286,-5.0435714286,-5.0435714286,-5.0435714286,-5.0435714286,-5.0435714286
-5.0673333333,-5.0673333333,-5.0673333333,-5.0673333333,-5.0673333333,-5.0673333333,-5.0673333333,-5.0673333333
-5.1753333333,-5.1753333333,-5.1753333333,-5.1753333333,-5.1753333333,-5.1753333333,-5.1753333333,-5.1753333333
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.276,-5.276,-5.276,-5.276,-5.276,-5.276,-5.276,-5.276
-5.378,-5.378,-5.378,-5.378,-5.378,-5.378,-5.378,-5.378
-5.346,-5.346,-5.346,-5.346,-5.346,-5.346,-5.346,-5.346
-5.3466666667,-5.3466666667,-5.3466666667,-5.3466666667,-5.3466666667,-5.3466666667,-5.3466666667,-5.3466666667
-5.376,-5.376,-5.376,-5.376,-5.376,-5.376,-5.376,-5.376
-5.3493333333,-5.3493333333,-5.3493333333,-5.3493333333,-5.3493333333,-5.3493333333,-5.3493333333,-5.3493333333
-5.3613333333,-5.3613333333,-5.3613333333,-5.3613333333,-5.3613333333,-5.3613333333,-5.3613333333,-5.3613333333
-5.3973333333,-5.3973333333,-5.3973333333,-5.3973333333,-5.3973333333,-5.3973333333,-5.3973333333,-5.3973333333
-5.4833333333,-5.4833333333,-5.4833333333,-5.4833333333,-5.4833333333,-5.4833333333,-5.4833333333,-5.4833333333
-5.6546666667,-5.6546666667,-5.6546666667,-5.6546666667,-5.6546666667,-5.6546666667,-5.6546666667,-5.6546666667
-5.724,-5.724,-5.724,-5.724,-5.724,-5.724,-5.724,-5.724
-5.724,-5.724,-5.724,-5.724,-5.724,-5.724,-5.724,-5.724
-5.756,-5.756,-5.756,-5.756,-5.756,-5.756,-5.756,-5.756
-5.756,-5.756,-5.756,-5.756,-5.756,-5.756,-5.756,-5.756
-5.982,-5.982,-5.982,-5.982,-5.982,-5.982,-5.982,-5.982
-6.0493333333,-6.0493333333,-6.0493333333,-6.0493333333,-6.0493333333,-6.0493333333,-6.0493333333,-6.0493333333
-6.0366666667,-6.0366666667,-6.0366666667,-6.0366666667,-6.0366666667,-6.0366666667,-6.0366666667,-6.0366666667
-6.1386666667,-6.1386666667,-6.1386666667,-6.1386666667,-6.1386666667,-6.1386666667,-6.1386666667,-6.1386666667
-6.2493333333,-6.2493333333,-6.2493333333,-6.2493333333,-6.2493333333,-6.2493333333,-6.2493333333,-6.2493333333
-6.3293333333,-6.3293333333,-6.3293333333,-6.3293333333,-6.3293333333,-6.3293333333,-6.3293333333,-6.3293333333
-6.378,-6.378,-6.378,-6.378,-6.378,-6.378,-6.378,-6.378
-6.398,-6.398,-6.398,-6.398,-6.398,-6.398,-6.398,-6.398
-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333
-6.3453333333,-6.3453333333,-6.3453333333,-6.3453333333,-6.3453333333,-6.3453333333,-6.3453333333,-6.3453333333
-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001
-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001,-6.27800000000001
-6.18666666670001,-6.18666666670001,-6.18666666670001,-6.18666666670001,-6.18666666670001,-6.18666666670001,-6.18666666670001,-6.18666666670001
-6.2026666667,-6.2026666667,-6.2026666667,-6.2026666667,-6.2026666667,-6.2026666667,-6.2026666667,-6.2026666667
-6.16200000000001,-6.16200000000001,-6.16200000000001,-6.16200000000001,-6.16200000000001,-6.16200000000001,-6.16200000000001,-6.16200000000001
-6.1146666667,-6.1146666667,-6.1146666667,-6.1146666667,-6.1146666667,-6.1146666667,-6.1146666667,-6.1146666667
-6.1286666667,-6.1286666667,-6.1286666667,-6.1286666667,-6.1286666667,-6.1286666667,-6.1286666667,-6.1286666667
-6.2766666667,-6.2766666667,-6.2766666667,-6.2766666667,-6.2766666667,-6.2766666667,-6.2766666667,-6.2766666667
-6.31333333329999,-6.31333333329999,-6.31333333329999,-6.31333333329999,-6.31333333329999,-6.31333333329999,-6.31333333329999,-6.31333333329999
-6.364,-6.364,-6.364,-6.364,-6.364,-6.364,-6.364,-6.364
-6.38,-6.38,-6.38,-6.38,-6.38,-6.38,-6.38,-6.38
-6.4226666667,-6.4226666667,-6.4226666667,-6.4226666667,-6.4226666667,-6.4226666667,-6.4226666667,-6.4226666667
-6.4506666667,-6.4506666667,-6.4506666667,-6.4506666667,-6.4506666667,-6.4506666667,-6.4506666667,-6.4506666667
-6.566,-6.566,-6.566,-6.566,-6.566,-6.566,-6.566,-6.566
-6.6106666667,-6.6106666667,-6.6106666667,-6.6106666667,-6.6106666667,-6.6106666667,-6.6106666667,-6.6106666667
-6.688,-6.688,-6.688,-6.688,-6.688,-6.688,-6.688,-6.688
-6.8126666667,-6.8126666667,-6.8126666667,-6.8126666667,-6.8126666667,-6.8126666667,-6.8126666667,-6.8126666667
-6.9273333333,-6.9273333333,-6.9273333333,-6.9273333333,-6.9273333333,-6.9273333333,-6.9273333333,-6.9273333333
-6.994,-6.994,-6.994,-6.994,-6.994,-6.994,-6.994,-6.994
-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999
-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999,-6.98399999999999
-6.7493333333,-6.7493333333,-6.7493333333,-6.7493333333,-6.7493333333,-6.7493333333,-6.7493333333,-6.7493333333
-6.53,-6.53,-6.53,-6.53,-6.53,-6.53,-6.53,-6.53
-6.43666666670001,-6.43666666670001,-6.43666666670001,-6.43666666670001,-6.43666666670001,-6.43666666670001,-6.43666666670001,-6.43666666670001
-6.376,-6.376,-6.376,-6.376,-6.376,-6.376,-6.376,-6.376
-6.3766666667,-6.3766666667,-6.3766666667,-6.3766666667,-6.3766666667,-6.3766666667,-6.3766666667,-6.3766666667
-6.3666666667,-6.3666666667,-6.3666666667,-6.3666666667,-6.3666666667,-6.3666666667,-6.3666666667,-6.3666666667
-6.34399999999999,-6.34399999999999,-6.34399999999999,-6.34399999999999,-6.34399999999999,-6.34399999999999,-6.34399999999999,-6.34399999999999
-6.27200000000001,-6.27200000000001,-6.27200000000001,-6.27200000000001,-6.27200000000001,-6.27200000000001,-6.27200000000001,-6.27200000000001
-6.226,-6.226,-6.226,-6.226,-6.226,-6.226,-6.226,-6.226
-6.1406666667,-6.1406666667,-6.1406666667,-6.1406666667,-6.1406666667,-6.1406666667,-6.1406666667,-6.1406666667
-6.09399999999999,-6.09399999999999,-6.09399999999999,-6.09399999999999,-6.09399999999999,-6.09399999999999,-6.09399999999999,-6.09399999999999
-6.014,-6.014,-6.014,-6.014,-6.014,-6.014,-6.014,-6.014
-5.986,-5.986,-5.986,-5.986,-5.986,-5.986,-5.986,-5.986
-6.0066666667,-6.0066666667,-6.0066666667,-6.0066666667,-6.0066666667,-6.0066666667,-6.0066666667,-6.0066666667
-6.14333333330001,-6.14333333330001,-6.14333333330001,-6.14333333330001,-6.14333333330001,-6.14333333330001,-6.14333333330001,-6.14333333330001
-6.2706666667,-6.2706666667,-6.2706666667,-6.2706666667,-6.2706666667,-6.2706666667,-6.2706666667,-6.2706666667
-6.402,-6.402,-6.402,-6.402,-6.402,-6.402,-6.402,-6.402
-6.4193333333,-6.4193333333,-6.4193333333,-6.4193333333,-6.4193333333,-6.4193333333,-6.4193333333,-6.4193333333
-6.4526666667,-6.4526666667,-6.4526666667,-6.4526666667,-6.4526666667,-6.4526666667,-6.4526666667,-6.4526666667
-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333,-6.3773333333
-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333,-6.3173333333
-6.3673333333,-6.3673333333,-6.3673333333,-6.3673333333,-6.3673333333,-6.3673333333,-6.3673333333,-6.3673333333
-6.386,-6.386,-6.386,-6.386,-6.386,-6.386,-6.386,-6.386
-6.374,-6.374,-6.374,-6.374,-6.374,-6.374,-6.374,-6.374
-6.39400000000001,-6.39400000000001,-6.39400000000001,-6.39400000000001,-6.39400000000001,-6.39400000000001,-6.39400000000001,-6.39400000000001
-6.416,-6.416,-6.416,-6.416,-6.416,-6.416,-6.416,-6.416
-6.416,-6.416,-6.416,-6.416,-6.416,-6.416,-6.416,-6.416
-6.3553333333,-6.3553333333,-6.3553333333,-6.3553333333,-6.3553333333,-6.3553333333,-6.3553333333,-6.3553333333
-6.1533333333,-6.1533333333,-6.1533333333,-6.1533333333,-6.1533333333,-6.1533333333,-6.1533333333,-6.1533333333
