"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-48.13,4.38,-7.45,-9.77,1.55,-4.03,3.02,-0.33
-47.41,-3.08,-13.95,3.18,2.26,-6.53,1.46,-1.82
-45.52,-22.97,-15.31,1.88,-2.21,-1.34,-7.84,3.32
-13.92,-40.74,-1.68,-10.21,-13.57,-10.03,-4.19,1.69
2.04,-50.02,-8.97,-10.21,-0.8,-6.34,-1.57,-3.09
1.12,-50.91,-17.67,1.27,0.53,3.34,0.26,-7.97
-0.69,-51.31,0.86,1.72,-2.37,2.51,0.34,-26.98
-48.24,1.5,-13.19,-14.4,0.34,0.11,-24.04,-3.15
-19.36,2.33,-36.26,-15.21,0.92,2.81,-1.01,-9.91
1.32,-0.2,-46.52,-19.58,-0.46,-3.13,-1.43,2.92
1.8,-5.43,-46.81,1.12,-1.36,-4.67,-13.3,0.31
2.67,-6.52,-12.76,-0.36,-11.58,-2.05,-11.14,-3.22
2,-7.07,3.03,-19.3,-0.82,2.35,-2.92,-4.02
3.24,-1.32,-7.17,-23.98,0.99,-1.09,2.83,-14.01
1.56,-0.07,-0.42,3.32,-4.19,-7.55,1.91,0.79
2.03,2.13,-16.19,3.17,-3.89,-3.46,-5.58,2.44
-2.05,-2.12,-16.54,0.46,-12.55,1.34,-4.16,3.07
-8.53,-21.42,1.65,-8.25,-7.74,-5.83,-2.87,-1.48
-16.82,-16,2.97,2.48,3.55,-4.62,-4.03,-15.58
-1.44,-2.02,1.77,0.15,0.21,-20.25,-9.11,1.27
0.19,-2.16,1.99,-6.69,2.54,-11.82,0.84,-1.63
-13.7,-2.12,0.58,1.86,3.09,1.77,1.55,0.5
3.49,3.1,-1.94,2.33,-0.48,-9.94,-12.21,1.74
2.26,3.07,-4.1,-4.54,-0.54,-2.65,-25.83,-6.91
0.61,-4.65,1.39,-6.02,3.14,0.64,-16.94,-2.62
2.17,-15.04,0.28,0.91,-2.72,-0.4,-1.88,-13.02
0.73,0.5,0.71,1.57,-3.48,-2.09,-0.55,-4
2.83,-16.91,2.06,1.58,-4.07,2.44,-3.66,-0.8
-1.83,-10.51,2.68,1.4,0.02,0.26,2.88,-15.25
-1.09,-1.73,-1.85,-1.95,-0.74,0.59,0.49,1.94
1.69,-0.09,0.56,0.87,1.45,-10.06,-0.49,-1.61
2.74,2.25,1.09,0.01,1.42,-17.64,-9.66,1.23
1.38,2.72,2.43,-1.67,-4.39,-0.36,-15.79,-6.82
1.64,-0.85,0.91,-11.39,-15.3,-0.81,0.3,-1.45
-4.02,-0.98,-7.23,-14.15,0.09,2.43,-1.02,-6.71
0.15,-4.59,1.33,-16.01,-6.24,-0.68,-0.12,-0.67
-4.41,0.78,0.87,1.83,-6.43,0.09,-0.36,-4.75
0.41,-5.37,1.57,-0.2,-8.31,0.7,-5.23,-4.8
-3.9,-13.29,-0.84,0.91,-2.66,-1.38,1.74,-10.01
-16.8,-29.47,-2.83,-3.23,-1.31,-1.5,-1.04,-1.66
-1.35,-12.7,-5.58,-2.49,-6.39,-7.49,-7.55,-2.3
-3.03,0.34,-0.89,-0.83,-19.83,-7.73,-9.81,-0.99
0.3,0.79,-2.04,-2.92,-15.4,-0.87,0.01,-0.16
0.1,-0.06,-4.63,-0.28,-0.37,0.6,-0.43,0.41
0.35,0.16,-3.15,0.44,0.35,-1.43,0.04,0.64
0.61,0.12,-2.31,0.61,0.61,-6.48,-5.28,0.61
0.15,0.54,-1.2,0.25,0.15,0.05,0.44,-1.62
-3.28,-0.06,0.52,0.13,-0.24,-4.81,0.42,-1
0,-6.45,0.48,0.48,0.58,-0.72,0.38,0
-8.4,-12.91,0.29,-1.11,-0.48,0.58,-0.54,-1.7
-6.12,-2.83,0.52,-3.27,-1.18,0.04,0.04,0.04
0.41,-0.25,-0.19,0.31,0.21,0.12,-1.18,-0.08
0.81,-0.15,-0.9,-1.24,0.52,-0.46,-0.17,-6.94
0.48,0.87,0.48,0.48,-1.71,0.08,0.87,0.87
-1.31,-0.08,-1.28,0.97,0.87,-0.85,0.1,0.97
1.05,1.05,-1.65,-0.19,-1.78,-0.17,0.66,1.05
0.21,0.12,-0.05,0.2,1.07,0.39,1.07,0.02
-0.68,-0.49,0.88,1.08,0.43,0.88,0.5,0.5
-0.51,0.04,0.62,0.42,0.62,0.42,-0.1,0.62
-2.05,0.16,0.93,-0.67,0.74,0.1,-0.52,-0.02
-0.39,-0.69,0.46,-0.37,0.95,0.27,-0.7,-0.11
0.47,-0.86,0.86,0.76,0.86,0.86,0.86,0.47
0.85,0.12,-0.98,0.12,-1.87,0.85,-0.66,-1.05
0.58,-0.44,-0.27,0.58,0.19,0.87,0.68,0.39
0.38,0.96,0.86,0.2,0.2,-0.36,0.96,0.19
-0.64,0.45,0.65,0.65,0.94,0.01,0.08,-0.11
0.09,0.76,0.86,0.86,0.76,0.86,0.76,-0.77
0.21,0.3,-0.38,0.5,-1.14,0.21,-0.16,-2.78
-0.18,-1.27,-0.26,0.03,-1.76,0.69,-0.73,-0.62
0.03,0.14,0.5,0.79,0.31,-0.81,0.79,-0.24
0.38,-0.07,-0.51,0.98,-2.27,0.98,0.59,0.21
1.38,1.38,0.99,0.62,-8,0.7,0.89,1.28
0.69,1.64,0.96,-0.58,1.64,1.64,1.54,1.64
1.74,1.74,1.64,1.74,1.84,1.55,1.74,0.68
2.11,1.63,2.11,1.91,2.11,2.11,2.01,1.82
1.96,1.77,2.06,2.35,2.35,2.15,2.35,1.4
2.52,2.04,2.52,0.57,2.42,2.04,1.09,2.52
2.61,2.23,0.87,2.23,2.42,2.71,2.71,2.13
2.7,1.51,2.8,2.8,1.74,2.7,2.7,2.8
2.64,2.33,2.93,2.64,1.22,2.14,2.52,2.93
2.85,2.96,3.16,3.06,3.06,2.11,3.16,3.16
3.38,3.38,2.59,3.28,3.38,2.8,3.38,3.07
3.52,2.05,2.87,3.13,3.52,3.42,2.84,3.52
3.6,2.27,3.5,3.6,3.6,3.5,3.5,2.95
3.13,3.61,3.61,3.61,3.61,2.85,3.61,3.61
2.77,3.13,3.42,3.32,3.32,2.94,3.42,3.42
3.04,3.04,3.04,2.84,3.04,3.04,2.56,3.04
2.69,2.69,2.69,2.69,2.69,2.59,2.59,2.69
2.26,2.36,2.36,2.36,2.36,2.36,2.36,2.07
2.16,2.16,1.58,1.87,1.85,1.68,2.16,1.33
1.93,1.93,1.83,1.45,1.93,1.93,1.93,0.41
1.76,1.76,1.76,1.66,1.37,1.47,1.27,1.76
1.46,1.46,1.08,1.46,1.56,1.56,0.98,1.27
1.29,1.39,1.39,1.39,1.39,1.1,1.29,0.9
0.63,0.16,1.21,1.11,1.21,1.21,0.92,0.26
0.53,0.24,0.92,0.92,-0.24,0.92,0.92,0.82
0.33,0.72,-0.11,0.72,0.62,0.43,0.52,0.72
0.57,0.57,0.57,-0.2,-1,0.57,0.57,0.57
-0.03,0.45,0.35,0.45,0.45,0.45,0.45,-1
0.27,-1.31,0.27,0.27,0.27,0.27,0.27,0.27
0.14,0.04,0.14,-0.15,0.14,-0.15,0.04,0.04
0.05,0.05,0.05,-0.24,-0.05,0.05,-0.05,0.05
0.1,-0.38,-0.79,0.1,-0.1,0.1,0,0.1
0.16,-0.04,-0.04,0.16,-0.23,0.16,-0.42,0.16
0.13,0.03,0.03,0.13,-0.52,0.03,0.13,0.13
-0.09,-0.09,0.01,0.01,0.01,0.01,-0.38,0.01
-1.54,-0.06,-0.06,-0.06,-0.54,-0.06,-0.06,-0.06
-0.16,-0.36,-1.03,-0.26,-0.16,-0.16,-0.16,-0.57
-1.05,-0.28,-0.28,-1.21,-0.28,-0.67,-0.28,-1.14
-1.15,-0.97,-0.39,-0.39,-0.39,-0.39,-1.04,-0.39
-0.44,-0.44,-0.44,-1.21,-0.44,-0.44,-1.09,-0.83
-0.49,-0.78,-0.49,-0.49,-0.59,-1.61,-0.49,-0.49
-0.41,-0.41,-0.51,-0.41,-0.7,-0.41,-0.41,-0.41
-0.45,-0.35,-0.35,-0.45,-0.35,-0.35,-0.35,-0.35
-0.15,-0.15,-0.25,-0.15,-0.15,-0.15,-0.15,-0.15
0.04,0.04,-0.06,0.04,0.04,0.04,0.04,0.04
0.21,0.21,0.21,0.21,0.11,0.21,0.21,0.21
0.23,0.13,0.23,0.23,0.13,0.23,-0.06,0.13
0.32,0.22,0.32,0.32,0.32,0.32,0.32,0.32
0.4,0.4,0.4,0.4,0.4,0.3,-0.08,0.4
0.26,0.55,-0.03,0.26,0.26,0.55,0.55,0.55
0.19,0.67,0.67,0.67,0.67,0.38,0.67,0.67
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.48
0.78,0.68,0.02,0.49,0.78,0.78,0.78,0.78
0.85,0.85,0.85,0.85,0.85,0.85,0.75,0.85
0.16,0.93,0.93,0.83,0.93,0.93,0.93,0.93
0.9,0.25,0.9,0.9,0.9,0.9,0.9,0.9
0.72,0.72,0.82,0.82,0.82,0.82,0.72,0.82
0.77,0.67,0.77,0.29,0.77,0.67,0.77,0.77
0.67,0.67,0.57,0.67,0.67,0.67,0.57,0.67
-0.17,0.56,0.18,0.37,0.66,0.66,0.66,0.56
0.65,0.65,0.55,0.26,0.65,0.55,0.55,0.26
0.67,0.67,0.67,0.02,0.38,0.57,0.67,0.57
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.48,0.58,0.48,0.48,0.58,0.58,0.58,0.58
0.52,0.52,0.52,0.42,0.23,0.52,0.42,0.52
0.49,0.39,0.49,-0.64,0.49,0.39,0.49,0.49
0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
0.46,0.56,0.56,-0.21,0.56,0.56,0.56,0.56
0.61,0.61,0.61,0.61,0.61,0.61,0.03,0.51
0.19,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.72,0.62,0.72,0.72,0.72,0.72,0.72,0.72
0.88,0.88,0.88,0.88,0.88,0.78,0.88,0.88
1.05,0.95,1.05,0.95,0.95,0.95,0.95,1.05
1.17,1.17,1.17,1.17,1.17,1.17,1.07,1.17
1.09,1.09,0.8,1.09,1.09,0.7,1.09,0.99
0.9,1,0.9,1,1,1,1,0.71
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
0.77,0.77,0.77,0.77,0.77,0.77,0.48,0.77
0.75,0.75,0.65,0.75,0.75,0.65,0.75,0.75
0.73,0.73,0.73,0.63,0.73,0.63,0.73,0.63
0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.7
0.51,0.71,0.71,0.71,0.61,0.71,0.71,0.71
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.69,0.59,0.69,0.59,0.69,0.69,0.59,0.69
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.36,0.36,0.36,0.07,0.36,-0.22,0.26,0.36
0.14,0.14,0.14,0.14,-0.15,0.14,0.14,0.14
-0.39,0,0,0,0,0,0,0
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.11,-0.01
-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
0.06,0.06,0.06,0.06,0.06,0.06,-1.04,0.06
0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.61,0.61,0.61,0.51,0.61,0.61,0.61,0.61
0.66,0.37,0.66,0.66,0.66,0.66,0.66,0.08
0.67,0.38,0.57,0.67,0.67,0.67,0.67,0.67
0.69,0.69,0.59,0.69,0.69,0.69,0.69,0.69
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.85,0.85,0.85,0.85,0.02,0.75,0.2,0.85
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.63
0.85,0.95,0.85,0.95,0.95,0.95,0.95,0.95
0.89,0.89,0.89,0.41,0.89,0.89,0.89,0.89
0.86,0.76,0.76,0.86,0.86,0.86,0.86,0.86
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.23
0.67,0.67,0.67,0.67,0.67,0.67,0.57,0.67
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
0.35,0.35,0.35,0.35,0.35,0.35,0.35,-0.3
0.15,0.15,0.05,0.15,0.15,0.15,0.15,0.15
0.07,-0.03,0.07,0.07,0.07,0.07,0.07,0.07
0.07,-0.03,-0.03,0.07,0.07,0.07,0.07,0.07
-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
-0.11,-0.11,-0.11,-0.94,-0.11,-0.11,-0.11,-0.11
-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12
-0.15,-0.15,-0.15,-0.15,-1.08,-0.15,-0.15,-0.15
-0.09,-0.09,-0.09,-0.09,-0.09,-0.19,-0.09,-0.09
-0.13,-0.23,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35
-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.56,-0.85
-0.54,-0.54,-0.64,-0.54,-0.54,-0.54,-0.54,-0.54
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.59,-0.69,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64
-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.99
-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
-0.6,-0.6,-0.6,-0.7,-0.6,-0.6,-0.6,-0.6
-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48
-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49
-0.6,-0.6,-0.7,-0.6,-0.6,-0.6,-0.6,-0.6
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.99,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89
-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98
-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95
-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06,-1.06
-1.08,-1.08,-1.08,-1.08,-1.18,-1.08,-1.08,-1.08
-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21,-1.21
-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32,-1.32
-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39
-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44,-1.44
-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38,-1.38
-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33,-1.33
-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24,-1.24
-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15,-1.15
-1,-1,-1,-1,-1,-1,-1,-1
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01
-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09
-1.26,-1.26,-1.26,-1.26,-1.26,-1.26,-1.26,-1.26
-1.26,-1.26,-1.26,-1.26,-1.26,-1.26,-1.26,-1.26
-1.22,-1.22,-1.22,-1.22,-1.22,-1.22,-1.22,-1.22
-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17
-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01
-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94
-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9
-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95,-0.95
-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02,-1.02
-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78,-0.78
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61,-0.61
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84,-0.84
-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94
-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93,-0.93
-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86
-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81
-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79,-0.79
-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66
-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57
-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49,-0.49
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59,-0.59
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75
-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87,-0.87
-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83,-0.83
-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77,-0.77
-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66
-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39
-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26,-0.26
-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24
-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19,-0.19
-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31
-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36
-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63
-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72,-0.72
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63
-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74,-0.74
-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76,-0.76
-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73,-0.73
-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81,-0.81
-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88
-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94
-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94
-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88,-0.88
-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82,-0.82
-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85,-0.85
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13
-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14,-0.14
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33,-0.33
-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46
-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63,-0.63
-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68,-0.68
-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64,-0.64
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71
-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89,-0.89
-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
